From	To
FERM1_HUMAN	FERMT1
BPIA3_HUMAN	BPIFA3
NPS3B_HUMAN	NIPSNAP3B
UBAC1_HUMAN	UBAC1
URM1_HUMAN	URM1
MYL10_HUMAN	MYL10
TMM70_HUMAN	TMEM70
RPP25_HUMAN	RPP25
DERL1_HUMAN	DERL1
MTND_HUMAN	ADI1
NTM1A_HUMAN	NTMT1
NOC4L_HUMAN	NOC4L
ELOV1_HUMAN	ELOVL1
KATL1_HUMAN	KATNAL1
CA043_HUMAN	C1orf43
YIPF2_HUMAN	YIPF2
MND1_HUMAN	MND1
TB10A_HUMAN	TBC1D10A
S12A9_HUMAN	SLC12A9
IDI2_HUMAN	IDI2
PECR_HUMAN	PECR
YTHD1_HUMAN	YTHDF1
KRA31_HUMAN	KRTAP3-1
FRMD8_HUMAN	FRMD8
PUS3_HUMAN	PUS3
UCK2_HUMAN	UCK2
UNK_HUMAN	UNK
MFR1L_HUMAN	MTFR1L
MIS12_HUMAN	MIS12
SP130_HUMAN	SAP130
HDHD2_HUMAN	HDHD2
GATA_HUMAN	QRSL1
GBRL1_HUMAN	GABARAPL1
TSYL1_HUMAN	TSPYL1
TM168_HUMAN	TMEM168
S2551_HUMAN	SLC25A51
PARL_HUMAN	PARL
FXL15_HUMAN	FBXL15
EMRE_HUMAN	SMDT1
CAPAM_HUMAN	PCIF1
SDS3_HUMAN	SUDS3
GEMI7_HUMAN	GEMIN7
NT5D2_HUMAN	NT5DC2
MANS1_HUMAN	MANSC1
I20L2_HUMAN	ISG20L2
PARVB_HUMAN	PARVB
CBX8_HUMAN	CBX8
ZBT20_HUMAN	ZBTB20
CD248_HUMAN	CD248
PLPL8_HUMAN	PNPLA8
PPA6_HUMAN	ACP6
INO1_HUMAN	ISYNA1
DCP1A_HUMAN	DCP1A
MED4_HUMAN	MED4
ITM2C_HUMAN	ITM2C
CHRC1_HUMAN	CHRAC1
OLFL3_HUMAN	OLFML3
DUS22_HUMAN	DUSP22
PLS3_HUMAN	PLSCR3
PLS2_HUMAN	PLSCR2
CS012_HUMAN	C19orf12
T106B_HUMAN	TMEM106B
INT10_HUMAN	INTS10
PNPO_HUMAN	PNPO
RM16_HUMAN	MRPL16
CWC25_HUMAN	CWC25
CLDN1_HUMAN	CLDND1
CA2D2_HUMAN	CACNA2D2
AATF_HUMAN	AATF
E2AK3_HUMAN	EIF2AK3
KLK14_HUMAN	KLK14
KLH42_HUMAN	KLHL42
NCDN_HUMAN	NCDN
I36RA_HUMAN	IL36RN
MO4L1_HUMAN	MORF4L1
CGBP1_HUMAN	CGGBP1
GCP4_HUMAN	TUBGCP4
STAP2_HUMAN	STAP2
SUSD2_HUMAN	SUSD2
LAT2_HUMAN	SLC7A8
PGAP2_HUMAN	PGAP2
AMACR_HUMAN	AMACR
DPOG2_HUMAN	POLG2
S30BP_HUMAN	SAP30BP
ZDHC2_HUMAN	ZDHHC2
RCAN3_HUMAN	RCAN3
GMEB2_HUMAN	GMEB2
RAB26_HUMAN	RAB26
BAIP2_HUMAN	BAIAP2
ZN148_HUMAN	ZNF148
ENTP4_HUMAN	ENTPD4
EXOG_HUMAN	EXOG
NISCH_HUMAN	NISCH
KLF13_HUMAN	KLF13
COQ4_HUMAN	COQ4
MED31_HUMAN	MED31
FBX7_HUMAN	FBXO7
DCAF1_HUMAN	DCAF1
WDR7_HUMAN	WDR7
M4K5_HUMAN	MAP4K5
RIPK3_HUMAN	RIPK3
RBM7_HUMAN	RBM7
CTDP1_HUMAN	CTDP1
T10B_HUMAN	TIMM10B
UBP16_HUMAN	USP16
TSSC4_HUMAN	TSSC4
MPC1_HUMAN	MPC1
MOFA1_HUMAN	MRFAP1
POMT1_HUMAN	POMT1
CHCH2_HUMAN	CHCHD2
CEPT1_HUMAN	CEPT1
OAS3_HUMAN	OAS3
CCD61_HUMAN	CCDC61
DDX49_HUMAN	DDX49
KVD11_HUMAN	IGKV3D-11
CENL1_HUMAN	CENPVL1
TRDV1_HUMAN	TRDV1
ANO9_HUMAN	ANO9
TARM1_HUMAN	TARM1
RAS4B_HUMAN	RASA4B
UBXN8_HUMAN	UBXN8
LFTY2_HUMAN	LEFTY2
TSN4_HUMAN	TSPAN4
NKRF_HUMAN	NKRF
TRI18_HUMAN	MID1
PPIH_HUMAN	PPIH
KRT86_HUMAN	KRT86
KIF1B_HUMAN	KIF1B
NUPR1_HUMAN	NUPR1
NOL3_HUMAN	NOL3
GGYF1_HUMAN	GIGYF1
SAP30_HUMAN	SAP30
CLN5_HUMAN	CLN5
KT33A_HUMAN	KRT33A
CLD7_HUMAN	CLDN7
BRD1_HUMAN	BRD1
GGPPS_HUMAN	GGPS1
CBX7_HUMAN	CBX7
IL1A_HUMAN	IL1A
TRFL_HUMAN	LTF
TFPT_HUMAN	TFPT
FBSP1_HUMAN	FBXO45
DERPC_HUMAN	DERPC
GTR3_HUMAN	SLC2A3
IFM1_HUMAN	IFITM1
ICAM2_HUMAN	ICAM2
NQO1_HUMAN	NQO1
ZKSC1_HUMAN	ZKSCAN1
JUND_HUMAN	JUND
CP3A5_HUMAN	CYP3A5
RAE1_HUMAN	CHM
ARNT_HUMAN	ARNT
CD82_HUMAN	CD82
CADH5_HUMAN	CDH5
RNAS4_HUMAN	RNASE4
ARL3_HUMAN	ARL3
GMPR1_HUMAN	GMPR
PLPL4_HUMAN	PNPLA4
PSN2_HUMAN	PSEN2
CLCN7_HUMAN	CLCN7
IMA1_HUMAN	KPNA2
CRBA2_HUMAN	CRYBA2
BCAT1_HUMAN	BCAT1
CASP6_HUMAN	CASP6
NDUV3_HUMAN	NDUFV3
CF298_HUMAN	CFAP298
GEMI4_HUMAN	GEMIN4
GNAS2_HUMAN	GNAS
IRX3_HUMAN	IRX3
K22O_HUMAN	KRT76
CP27A_HUMAN	CYP27A1
TLE4_HUMAN	TLE4
FCHO2_HUMAN	FCHO2
ORC2_HUMAN	ORC2
CEAM7_HUMAN	CEACAM7
MORC3_HUMAN	MORC3
KCJ11_HUMAN	KCNJ11
LAGE3_HUMAN	LAGE3
MEF2D_HUMAN	MEF2D
RASA2_HUMAN	RASA2
RBP1_HUMAN	RALBP1
TAF5_HUMAN	TAF5
E2F4_HUMAN	E2F4
MAPK3_HUMAN	MAPKAPK3
KAT1_HUMAN	KYAT1
TATD3_HUMAN	TATDN3
QRIC1_HUMAN	QRICH1
FIL1L_HUMAN	FILIP1L
LCE3E_HUMAN	LCE3E
RNH2B_HUMAN	RNASEH2B
N42L1_HUMAN	N4BP2L1
H2A2A_HUMAN	H2AC18
H2A2A_HUMAN	H2AC19
TNG2_HUMAN	TANGO2
RM54_HUMAN	MRPL54
FDX2_HUMAN	FDX2
GGT6_HUMAN	GGT6
WDR74_HUMAN	WDR74
SAMD1_HUMAN	SAMD1
GOT1A_HUMAN	GOLT1A
ACD11_HUMAN	ACAD11
ATG9A_HUMAN	ATG9A
MOB3B_HUMAN	MOB3B
TM219_HUMAN	TMEM219
HOME1_HUMAN	HOMER1
CBWD2_HUMAN	CBWD2
RELL1_HUMAN	RELL1
P3H3_HUMAN	P3H3
CA210_HUMAN	C1orf210
LRC8A_HUMAN	LRRC8A
GLT12_HUMAN	GALNT12
F126B_HUMAN	FAM126B
TRI22_HUMAN	TRIM22
MIER1_HUMAN	MIER1
UB2J2_HUMAN	UBE2J2
S35F6_HUMAN	SLC35F6
D2HDH_HUMAN	D2HGDH
SIR6_HUMAN	SIRT6
NEPR1_HUMAN	CNEP1R1
ZFAN1_HUMAN	ZFAND1
BICD2_HUMAN	BICD2
CCD12_HUMAN	CCDC12
NSE1_HUMAN	NSMCE1
SNX33_HUMAN	SNX33
RAB1C_HUMAN	RAB1C
FXRD1_HUMAN	FOXRED1
DTBP1_HUMAN	DTNBP1
SAT2_HUMAN	SAT2
WDR89_HUMAN	WDR89
EAF1_HUMAN	EAF1
SC16B_HUMAN	SEC16B
LURA1_HUMAN	LURAP1
NOL4L_HUMAN	NOL4L
F210A_HUMAN	FAM210A
CLUP3_HUMAN	CLUHP3
GCP6_HUMAN	TUBGCP6
DIRC2_HUMAN	SLC49A4
DOHH_HUMAN	DOHH
EMC6_HUMAN	EMC6
SELO_HUMAN	SELENOO
RIOK2_HUMAN	RIOK2
TR61B_HUMAN	TRMT61B
YJU2_HUMAN	YJU2
REPI1_HUMAN	REPIN1
OSB11_HUMAN	OSBPL11
BBS2_HUMAN	BBS2
ACE2_HUMAN	ACE2
ARP3C_HUMAN	ACTR3C
INT2_HUMAN	INTS2
TM222_HUMAN	TMEM222
MET17_HUMAN	METTL17
GPN1_HUMAN	GPN1
KC1G1_HUMAN	CSNK1G1
MID51_HUMAN	MIEF1
ABCBA_HUMAN	ABCB10
RAB6B_HUMAN	RAB6B
KRT84_HUMAN	KRT84
CBLN4_HUMAN	CBLN4
LMBD1_HUMAN	LMBRD1
BL1S4_HUMAN	BLOC1S4
NDE1_HUMAN	NDE1
ABI2_HUMAN	ABI2
TV23B_HUMAN	TVP23B
RM35_HUMAN	MRPL35
MARK1_HUMAN	MARK1
MRES1_HUMAN	MTRES1
ZN581_HUMAN	ZNF581
CBPA4_HUMAN	CPA4
TRM6_HUMAN	TRMT6
TPC1_HUMAN	TPCN1
NOVA2_HUMAN	NOVA2
B9D1_HUMAN	B9D1
WASF3_HUMAN	WASF3
EMC9_HUMAN	EMC9
RNF11_HUMAN	RNF11
ZN706_HUMAN	ZNF706
KVD17_HUMAN	IGKV1D-17
HV70D_HUMAN	IGHV2-70D
PINLY_HUMAN	PINLYP
PGP_HUMAN	PGP
EPAB2_HUMAN	PABPN1L
FM25E_HUMAN	FAM25E
IKBE_HUMAN	NFKBIE
TAF4_HUMAN	TAF4
USP9Y_HUMAN	USP9Y
PDXK_HUMAN	PDXK
CDIPT_HUMAN	CDIPT
FPGT_HUMAN	FPGT
BACH1_HUMAN	BACH1
PUR4_HUMAN	PFAS
ARHGB_HUMAN	ARHGEF11
LSM1_HUMAN	LSM1
GSTA4_HUMAN	GSTA4
INP4B_HUMAN	INPP4B
CAN5_HUMAN	CAPN5
MAFG_HUMAN	MAFG
PHF1_HUMAN	PHF1
ADCY6_HUMAN	ADCY6
CTIF_HUMAN	CTIF
SYNJ1_HUMAN	SYNJ1
FOXO3_HUMAN	FOXO3
AKA10_HUMAN	AKAP10
PLPP2_HUMAN	PLPP2
MAAI_HUMAN	GSTZ1
PI51C_HUMAN	PIP5K1C
GSDME_HUMAN	GSDME
EVI5_HUMAN	EVI5
ICMT_HUMAN	ICMT
GAS7_HUMAN	GAS7
FCG3B_HUMAN	FCGR3B
EFC14_HUMAN	EFCAB14
PHF2_HUMAN	PHF2
ENTP6_HUMAN	ENTPD6
ENTP5_HUMAN	ENTPD5
MYCB2_HUMAN	MYCBP2
LFTY1_HUMAN	LEFTY1
CDK14_HUMAN	CDK14
GLCE_HUMAN	GLCE
UBP19_HUMAN	USP19
YIF1A_HUMAN	YIF1A
CCDB1_HUMAN	CCNDBP1
SNAPN_HUMAN	SNAPIN
PSMG1_HUMAN	PSMG1
FMNL1_HUMAN	FMNL1
NADK_HUMAN	NADK
RPA1_HUMAN	POLR1A
QORL1_HUMAN	CRYZL1
IGHG3_HUMAN	IGHG3
APOC3_HUMAN	APOC3
MBP_HUMAN	MBP
FUCO_HUMAN	FUCA1
HEPS_HUMAN	HPN
INVO_HUMAN	IVL
GALT_HUMAN	GALT
ABHD2_HUMAN	ABHD2
SPRC_HUMAN	SPARC
C1S_HUMAN	C1S
ZN735_HUMAN	ZNF735
PAB4L_HUMAN	PABPC4L
HMN5_HUMAN	MTRNR2L5
ST1A3_HUMAN	SULT1A3
GTR1_HUMAN	SLC2A1
TOP2A_HUMAN	TOP2A
PEPD_HUMAN	PEPD
TF_HUMAN	F3
ARSB_HUMAN	ARSB
BGAL_HUMAN	GLB1
GCFC2_HUMAN	GCFC2
SYN1_HUMAN	SYN1
PYRG1_HUMAN	CTPS1
DNLI1_HUMAN	LIG1
K2C4_HUMAN	KRT4
CD53_HUMAN	CD53
ITIH1_HUMAN	ITIH1
FUT3_HUMAN	FUT3
USF1_HUMAN	USF1
TGM1_HUMAN	TGM1
LORI_HUMAN	LORICRIN
IKBA_HUMAN	NFKBIA
KAD4_HUMAN	AK4
TEAD1_HUMAN	TEAD1
RBMS1_HUMAN	RBMS1
ARRB2_HUMAN	ARRB2
STX2_HUMAN	STX2
ERD22_HUMAN	KDELR2
GPC1_HUMAN	GPC1
CUX1_HUMAN	CUX1
MLH1_HUMAN	MLH1
IPP2_HUMAN	PPP1R2
KPCI_HUMAN	PRKCI
PK3CB_HUMAN	PIK3CB
CDN2A_HUMAN	CDKN2A
NEDD4_HUMAN	NEDD4
PPCE_HUMAN	PREP
PRC2A_HUMAN	PRRC2A
CASP4_HUMAN	CASP4
VPS41_HUMAN	VPS41
TSC2_HUMAN	TSC2
MTHFS_HUMAN	MTHFS
CSRP3_HUMAN	CSRP3
PDX1_HUMAN	PDX1
AT12A_HUMAN	ATP12A
NCKPL_HUMAN	NCKAP1L
ANTR2_HUMAN	ANTXR2
PP2AB_HUMAN	PPP2CB
SERB_HUMAN	PSPH
KRT85_HUMAN	KRT85
BT3A2_HUMAN	BTN3A2
ADA17_HUMAN	ADAM17
ELF3_HUMAN	ELF3
DRB3_HUMAN	HLA-DRB3
RHG08_HUMAN	ARHGAP8
2ABB_HUMAN	PPP2R2B
CDK17_HUMAN	CDK17
FOXK2_HUMAN	FOXK2
ZNF45_HUMAN	ZNF45
TISB_HUMAN	ZFP36L1
SLC31_HUMAN	SLC3A1
RGS1_HUMAN	RGS1
DMPK_HUMAN	DMPK
GPS2_HUMAN	GPS2
PKD2_HUMAN	PKD2
IDI1_HUMAN	IDI1
KANK1_HUMAN	KANK1
LPIN1_HUMAN	LPIN1
MFS10_HUMAN	MFSD10
STAR3_HUMAN	STARD3
PSME4_HUMAN	PSME4
CUL7_HUMAN	CUL7
LRC14_HUMAN	LRRC14
ARHG6_HUMAN	ARHGEF6
UB2V2_HUMAN	UBE2V2
CC85B_HUMAN	CCDC85B
ZNF67_HUMAN	ZNF726P1
CDO1_HUMAN	CDO1
SYT16_HUMAN	SYT16
CL16A_HUMAN	CLEC16A
K1C24_HUMAN	KRT24
CB068_HUMAN	C2orf68
GOG7B_HUMAN	GOLGA7B
RPA43_HUMAN	POLR1F
KR151_HUMAN	KRTAP15-1
LEGL_HUMAN	LGALSL
PAR14_HUMAN	PARP14
TB10B_HUMAN	TBC1D10B
PAP1L_HUMAN	PABPC1L
MBRL_HUMAN	TMEM259
QORX_HUMAN	TP53I3
KLH22_HUMAN	KLHL22
AG10A_HUMAN	ALG10
PIGG_HUMAN	PIGG
NHLC3_HUMAN	NHLRC3
PRC2B_HUMAN	PRRC2B
CYTSB_HUMAN	SPECC1
TPRGL_HUMAN	TPRG1L
CHCH9_HUMAN	CHCHD2P9
GPTC4_HUMAN	GPATCH4
TT39B_HUMAN	TTC39B
K2C79_HUMAN	KRT79
CRBG3_HUMAN	CRYBG3
VIR_HUMAN	VIRMA
OTU7B_HUMAN	OTUD7B
SNR48_HUMAN	SNRNP48
PR40B_HUMAN	PRPF40B
TMM53_HUMAN	TMEM53
ACKMT_HUMAN	ATPSCKMT
CNIH2_HUMAN	CNIH2
CNST_HUMAN	CNST
CF089_HUMAN	C6orf89
PRS57_HUMAN	PRSS57
ABRX1_HUMAN	ABRAXAS1
RIPR1_HUMAN	RIPOR1
UBR3_HUMAN	UBR3
3BP5L_HUMAN	SH3BP5L
EEPD1_HUMAN	EEPD1
TPC11_HUMAN	TRAPPC11
LIMS2_HUMAN	LIMS2
CMKMT_HUMAN	CAMKMT
STRA8_HUMAN	STRA8
GLT10_HUMAN	GALNT10
RIP_HUMAN	RPAIN
MGDP1_HUMAN	MDP1
TT30A_HUMAN	TTC30A
VRK2_HUMAN	VRK2
RHPN2_HUMAN	RHPN2
AEBP1_HUMAN	AEBP1
CC103_HUMAN	CCDC103
UBR2_HUMAN	UBR2
MICU2_HUMAN	MICU2
TM256_HUMAN	TMEM256
MALD2_HUMAN	MARVELD2
UBL4B_HUMAN	UBL4B
CE120_HUMAN	CEP120
GDPD1_HUMAN	GDPD1
WSDU1_HUMAN	WDSUB1
UXS1_HUMAN	UXS1
KCT2_HUMAN	KCT2
NOA1_HUMAN	NOA1
MTMRE_HUMAN	MTMR14
SMG8_HUMAN	SMG8
SYNE1_HUMAN	SYNE1
INADL_HUMAN	PATJ
TTC8_HUMAN	TTC8
CX038_HUMAN	CXorf38
CNIH3_HUMAN	CNIH3
ZCH10_HUMAN	ZCCHC10
C99L2_HUMAN	CD99L2
S3TC1_HUMAN	SH3TC1
TBCK_HUMAN	TBCK
PNISR_HUMAN	PNISR
WIPF2_HUMAN	WIPF2
PYRD1_HUMAN	PYROXD1
BLNK_HUMAN	BLNK
EFMT1_HUMAN	EEF1AKMT1
ING5_HUMAN	ING5
LPIN2_HUMAN	LPIN2
IP6K1_HUMAN	IP6K1
PHF3_HUMAN	PHF3
TANK_HUMAN	TANK
NEIL2_HUMAN	NEIL2
5NT3B_HUMAN	NT5C3B
PSMG2_HUMAN	PSMG2
TADA1_HUMAN	TADA1
ATG2B_HUMAN	ATG2B
EVI5L_HUMAN	EVI5L
ASB9_HUMAN	ASB9
CFA36_HUMAN	CFAP36
PLPP_HUMAN	PDXP
A7L3B_HUMAN	ATXN7L3B
DOCK6_HUMAN	DOCK6
TM141_HUMAN	TMEM141
TET5A_HUMAN	TENT5A
CHAP1_HUMAN	CHAMP1
S35E1_HUMAN	SLC35E1
C170L_HUMAN	CEP170P1
ANM6_HUMAN	PRMT6
UB2E2_HUMAN	UBE2E2
CI072_HUMAN	C9orf72
FXL18_HUMAN	FBXL18
NSE3_HUMAN	NSMCE3
CC115_HUMAN	CCDC115
TPPC9_HUMAN	TRAPPC9
RB40C_HUMAN	RAB40C
RANB9_HUMAN	RANBP9
TM209_HUMAN	TMEM209
RING2_HUMAN	RNF2
T22D3_HUMAN	TSC22D3
NECD_HUMAN	NDN
ANKMT_HUMAN	ANTKMT
GORS1_HUMAN	GORASP1
MTG1_HUMAN	MTG1
PSMG3_HUMAN	PSMG3
MTA3_HUMAN	MTA3
TRAF4_HUMAN	TRAF4
RN126_HUMAN	RNF126
DPCD_HUMAN	DPCD
SSBP3_HUMAN	SSBP3
TM2D1_HUMAN	TM2D1
GON7_HUMAN	GON7
HOIL1_HUMAN	RBCK1
IFIH1_HUMAN	IFIH1
LDH6B_HUMAN	LDHAL6B
DOCK9_HUMAN	DOCK9
CEP44_HUMAN	CEP44
WDR33_HUMAN	WDR33
AP5M1_HUMAN	AP5M1
ING2_HUMAN	ING2
KI13A_HUMAN	KIF13A
MAGH1_HUMAN	MAGEH1
GAN_HUMAN	GAN
PPIL3_HUMAN	PPIL3
RASF4_HUMAN	RASSF4
PIGM_HUMAN	PIGM
SAV1_HUMAN	SAV1
RNF41_HUMAN	RNF41
ESF1_HUMAN	ESF1
DEN2D_HUMAN	DENND2D
TM231_HUMAN	TMEM231
SFR19_HUMAN	SCAF1
ARP5_HUMAN	ACTR5
KANL2_HUMAN	KANSL2
RPA2_HUMAN	POLR1B
SIAE_HUMAN	SIAE
PELI2_HUMAN	PELI2
PKHA2_HUMAN	PLEKHA2
NMRL1_HUMAN	NMRAL1
VEZA_HUMAN	VEZT
NPVF_HUMAN	NPVF
JPH1_HUMAN	JPH1
GPCP1_HUMAN	GPCPD1
C1QR1_HUMAN	CD93
BIRC6_HUMAN	BIRC6
SMYD2_HUMAN	SMYD2
PLCD_HUMAN	AGPAT4
S35D1_HUMAN	SLC35D1
POTE1_HUMAN	POT1
MED17_HUMAN	MED17
FBX28_HUMAN	FBXO28
RIC8B_HUMAN	RIC8B
FAIM1_HUMAN	FAIM
RPC5_HUMAN	POLR3E
PKHJ1_HUMAN	PLEKHJ1
KBRS2_HUMAN	NKIRAS2
UBAP1_HUMAN	UBAP1
TLS1_HUMAN	C9orf78
TAP26_HUMAN	CCDC59
ARP3B_HUMAN	ACTR3B
UVRAG_HUMAN	UVRAG
MTRR_HUMAN	MTRR
NOL12_HUMAN	NOL12
ZNHI2_HUMAN	ZNHIT2
CNOT7_HUMAN	CNOT7
HACL1_HUMAN	HACL1
PO2F3_HUMAN	POU2F3
CHIC2_HUMAN	CHIC2
ACSL6_HUMAN	ACSL6
TTC7A_HUMAN	TTC7A
RHG26_HUMAN	ARHGAP26
AT11B_HUMAN	ATP11B
TMA7_HUMAN	TMA7
TDRKH_HUMAN	TDRKH
MED16_HUMAN	MED16
MEMO1_HUMAN	MEMO1
BOLA1_HUMAN	BOLA1
RHBD3_HUMAN	RHBDD3
TCAF1_HUMAN	TCAF1
TELO2_HUMAN	TELO2
MMAC_HUMAN	MMACHC
PAXB1_HUMAN	PAXBP1
NDK7_HUMAN	NME7
UBIA1_HUMAN	UBIAD1
NCOR2_HUMAN	NCOR2
SPIN1_HUMAN	SPIN1
NUMBL_HUMAN	NUMBL
MORC2_HUMAN	MORC2
NS1BP_HUMAN	IVNS1ABP
NUD4B_HUMAN	NUDT4B
GTPBA_HUMAN	GTPBP10
FBP12_HUMAN	FABP12
ZN860_HUMAN	ZNF860
O2AG2_HUMAN	OR2AG2
AP4M1_HUMAN	AP4M1
CBX4_HUMAN	CBX4
BT3A3_HUMAN	BTN3A3
EST2_HUMAN	CES2
PLPP1_HUMAN	PLPP1
AP5Z1_HUMAN	AP5Z1
ENSA_HUMAN	ENSA
NDK8_HUMAN	NME2P1
MPZL2_HUMAN	MPZL2
PP1RB_HUMAN	PPP1R11
RF1M_HUMAN	MTRF1
OFD1_HUMAN	OFD1
STK16_HUMAN	STK16
KRT34_HUMAN	KRT34
LTN1_HUMAN	LTN1
SPN1_HUMAN	SNUPN
CPSF4_HUMAN	CPSF4
RPP29_HUMAN	POP4
TM50A_HUMAN	TMEM50A
RASK_HUMAN	KRAS
ANGI_HUMAN	ANG
SLPI_HUMAN	SLPI
S100B_HUMAN	S100B
FYN_HUMAN	FYN
KV230_HUMAN	IGKV2-30
GRP_HUMAN	GRP
IGLL1_HUMAN	IGLL1
TIMP2_HUMAN	TIMP2
ASM_HUMAN	SMPD1
PLCG1_HUMAN	PLCG1
TBP_HUMAN	TBP
HNF1A_HUMAN	HNF1A
S10A1_HUMAN	S100A1
ANFC_HUMAN	NPPC
RIR1_HUMAN	RRM1
EDNRB_HUMAN	EDNRB
ADH6_HUMAN	ADH6
CD34_HUMAN	CD34
HPPD_HUMAN	HPD
EVI2B_HUMAN	EVI2B
HNF1B_HUMAN	HNF1B
ARRC_HUMAN	ARR3
RPB9_HUMAN	POLR2I
RHG25_HUMAN	ARHGAP25
MAT1_HUMAN	MNAT1
LIMK2_HUMAN	LIMK2
EPHB3_HUMAN	EPHB3
RWD2B_HUMAN	RWDD2B
GBRL2_HUMAN	GABARAPL2
NPC2_HUMAN	NPC2
VLDLR_HUMAN	VLDLR
PHLP_HUMAN	PDCL
BIRC2_HUMAN	BIRC2
MPP2_HUMAN	MPP2
PDK1_HUMAN	PDK1
USF2_HUMAN	USF2
MEA1_HUMAN	MEA1
SHRM1_HUMAN	SHROOM1
MP17L_HUMAN	MPV17L
ZN800_HUMAN	ZNF800
RA1L2_HUMAN	HNRNPA1L2
KLH26_HUMAN	KLHL26
TM177_HUMAN	TMEM177
OXLD1_HUMAN	OXLD1
MEST_HUMAN	MEST
CC038_HUMAN	C3orf38
DYLT4_HUMAN	DYNLT4
WIPI3_HUMAN	WDR45B
NDUF5_HUMAN	NDUFAF5
AB17B_HUMAN	ABHD17B
ABLM2_HUMAN	ABLIM2
ISK14_HUMAN	SPINK14
MRM1_HUMAN	MRM1
HMBX1_HUMAN	HMBOX1
WDR73_HUMAN	WDR73
RSBNL_HUMAN	RSBN1L
CRTC3_HUMAN	CRTC3
UQCC3_HUMAN	UQCC3
RASF6_HUMAN	RASSF6
TPGS1_HUMAN	TPGS1
NKAP1_HUMAN	NKAPD1
PLPL7_HUMAN	PNPLA7
CF120_HUMAN	C6orf120
VMO1_HUMAN	VMO1
YRDC_HUMAN	YRDC
GTSC1_HUMAN	GTSCR1
GP180_HUMAN	GPR180
SERC5_HUMAN	SERINC5
NIT1_HUMAN	NIT1
K2C73_HUMAN	KRT73
DLP1_HUMAN	PDSS2
PLPP6_HUMAN	PLPP6
PYRD2_HUMAN	PYROXD2
FITM2_HUMAN	FITM2
JMY_HUMAN	JMY
DGLB_HUMAN	DAGLB
LIPB2_HUMAN	PPFIBP2
SMIM4_HUMAN	SMIM4
IFT81_HUMAN	IFT81
ATG4A_HUMAN	ATG4A
GLMN_HUMAN	GLMN
EXT2_HUMAN	EXT2
TF3C6_HUMAN	GTF3C6
RIFK_HUMAN	RFK
RERG_HUMAN	RERG
GALM_HUMAN	GALM
FMT_HUMAN	MTFMT
RRP36_HUMAN	RRP36
NRBF2_HUMAN	NRBF2
ZN503_HUMAN	ZNF503
FAH2A_HUMAN	FAHD2A
AB17A_HUMAN	ABHD17A
FXL20_HUMAN	FBXL20
BOD1_HUMAN	BOD1
SC22A_HUMAN	SEC22A
CBPB2_HUMAN	CPB2
IWS1_HUMAN	IWS1
NEUR1_HUMAN	NEU1
PLIN2_HUMAN	PLIN2
PRP18_HUMAN	PRPF18
CG025_HUMAN	C7orf25
NFIP1_HUMAN	NDFIP1
ISCA1_HUMAN	ISCA1
SRXN1_HUMAN	SRXN1
NSRP1_HUMAN	NSRP1
TDIF1_HUMAN	DNTTIP1
EPN3_HUMAN	EPN3
GO45_HUMAN	BLZF1
CCD86_HUMAN	CCDC86
DOCK5_HUMAN	DOCK5
PHAX_HUMAN	PHAX
PORED_HUMAN	SRD5A3
PPIP2_HUMAN	PSTPIP2
RETN_HUMAN	RETN
SPAG4_HUMAN	SPAG4
PLS4_HUMAN	PLSCR4
TOR4A_HUMAN	TOR4A
B3GN2_HUMAN	B3GNT2
MSRB1_HUMAN	MSRB1
SENP1_HUMAN	SENP1
CXXC1_HUMAN	CXXC1
PI4KB_HUMAN	PI4KB
TCAL9_HUMAN	TCEAL9
L10K_HUMAN	C19orf53
CP131_HUMAN	CEP131
NIP7_HUMAN	NIP7
DIP2C_HUMAN	DIP2C
M3K2_HUMAN	MAP3K2
AR2BP_HUMAN	ARL2BP
AAR2_HUMAN	AAR2
STA13_HUMAN	STARD13
VPP2_HUMAN	ATP6V0A2
DAAM1_HUMAN	DAAM1
SCC4_HUMAN	MAU2
SYCE3_HUMAN	SYCE3
C56D2_HUMAN	CYB561D2
QCR10_HUMAN	UQCR11
LTOR5_HUMAN	LAMTOR5
PEX1_HUMAN	PEX1
TPST1_HUMAN	TPST1
CREST_HUMAN	SS18L1
ZPR1_HUMAN	ZPR1
AL1A2_HUMAN	ALDH1A2
ST65G_HUMAN	SUPT7L
FBX21_HUMAN	FBXO21
TSN15_HUMAN	TSPAN15
LDLR_HUMAN	LDLR
RB_HUMAN	RB1
RNAS1_HUMAN	RNASE1
TNR16_HUMAN	NGFR
MYZAP_HUMAN	MYZAP
H15_HUMAN	H1-5
SL9A1_HUMAN	SLC9A1
IL10_HUMAN	IL10
HLAF_HUMAN	HLA-F
MRP_HUMAN	MARCKSL1
DPOG1_HUMAN	POLG
ATP7A_HUMAN	ATP7A
REL_HUMAN	REL
LTOR4_HUMAN	LAMTOR4
MYO9B_HUMAN	MYO9B
PWP1_HUMAN	PWP1
MTMR2_HUMAN	MTMR2
CDK13_HUMAN	CDK13
I5P1_HUMAN	INPP5A
KS6A2_HUMAN	RPS6KA2
MSMO1_HUMAN	MSMO1
ADCK5_HUMAN	ADCK5
RM51_HUMAN	MRPL51
FA76B_HUMAN	FAM76B
GORAB_HUMAN	GORAB
RRAGB_HUMAN	RRAGB
UTP25_HUMAN	UTP25
